Cooler_cond,Valve_cond,pump_leakage,Hyd_accumulator,stable_flag,CE_median,CP_median,PS1_median,PS2_median,PS3_median,PS4_median,PS5_median,PS6_median,EPS1_median,FS1_median,FS2_median,SE_median,VS1_median,TS1_median,TS2_median,TS3_median,TS4_median
3,100,0,130,1,19.87,1.55,152.11,126.43,1.99,0,8.55,8.49,2328,7.73,9.2,69.75,0.64,54.21,58.78,55.59,49.35
3,100,0,130,1,19.83,1.54,152.19,126.53,2,0,8.55,8.48,2329.6,7.73,9.19,69.88,0.65,54.24,58.78,55.66,49.43
3,100,0,130,1,19.84,1.55,152.13,126.45,2,0,8.55,8.48,2327.8,7.73,9.19,69.9,0.64,54.23,58.8,55.67,49.44
3,100,0,130,1,19.84,1.54,152,126.28,1.99,0,8.54,8.48,2327.6,7.73,9.19,69.86,0.64,54.16,58.8,55.69,49.45
3,100,0,130,1,19.87,1.55,152.02,126.33,1.99,0,8.54,8.48,2329.4,7.73,9.19,69.82,0.64,54.17,58.79,55.71,49.45
3,100,0,130,1,19.98,1.56,152.05,126.34,1.99,0,8.54,8.48,2329.6,7.73,9.19,69.88,0.65,54.24,58.78,55.71,49.43
3,100,0,130,1,19.81,1.54,152.13,126.42,1.99,0,8.54,8.48,2329.6,7.73,9.19,69.79,0.64,54.23,58.79,55.71,49.51
3,100,0,130,1,20,1.55,151.99,126.31,1.99,0,8.54,8.48,2329.7,7.73,9.19,69.86,0.63,54.2,58.78,55.71,49.45
3,100,0,130,1,20.06,1.56,152.08,126.4,1.99,0,8.55,8.49,2331.2,7.73,9.19,69.71,0.65,54.25,58.8,55.69,49.43
3,100,0,130,1,20.05,1.56,152.02,126.3,1.99,0,8.55,8.49,2331.8,7.73,9.19,69.82,0.64,54.25,58.83,55.71,49.44
3,100,0,130,1,19.85,1.54,151.99,126.28,1.99,0,8.55,8.49,2331.6,7.73,9.2,69.67,0.64,54.25,58.84,55.73,49.51
3,100,0,130,1,19.94,1.55,151.95,126.23,1.99,0,8.54,8.49,2331.8,7.73,9.2,69.8,0.64,54.26,58.86,55.71,49.47
3,100,0,130,1,19.95,1.55,151.98,126.25,1.99,0,8.54,8.48,2331.4,7.73,9.19,69.74,0.65,54.25,58.86,55.72,49.45
3,100,0,130,1,19.98,1.56,152.01,126.3,2,0,8.54,8.48,2332,7.73,9.19,69.67,0.64,54.25,58.86,55.73,49.46
3,100,0,130,1,20.28,1.58,151.99,126.31,1.99,0,8.54,8.48,2331.6,7.73,9.19,69.72,0.65,54.25,58.84,55.74,49.45
3,100,0,130,1,20.05,1.55,152.01,126.31,1.99,0,8.54,8.48,2331.6,7.73,9.19,69.61,0.64,54.26,58.85,55.73,49.48
3,100,0,130,1,20.08,1.56,152.01,126.28,1.99,0,8.54,8.48,2333.6,7.72,9.18,69.77,0.65,54.25,58.85,55.82,49.5
3,100,0,130,1,20.01,1.55,152.01,126.29,1.99,0,8.54,8.48,2331.6,7.72,9.18,69.77,0.64,54.26,58.85,55.74,49.5
3,100,0,130,1,20.03,1.55,151.95,126.23,1.99,0,8.54,8.48,2330,7.72,9.18,69.72,0.64,54.33,58.87,55.75,49.51
3,100,0,130,1,20.01,1.55,151.98,126.28,1.98,0,8.54,8.48,2331.6,7.72,9.18,69.67,0.65,54.33,58.87,55.81,49.52
3,100,0,130,1,20.15,1.57,151.94,126.22,1.98,0,8.54,8.48,2331.4,7.72,9.19,69.61,0.64,54.27,58.88,55.82,49.48
3,100,0,130,1,20.07,1.56,152.09,126.38,1.99,0,8.53,8.48,2332,7.72,9.18,69.65,0.64,54.27,58.87,55.82,49.51
3,100,0,130,1,20.04,1.55,151.99,126.32,1.99,0,8.53,8.48,2331.6,7.72,9.18,69.73,0.64,54.27,58.88,55.84,49.59
3,100,0,130,1,19.84,1.54,152.01,126.35,2.01,0,8.54,8.48,2334.4,7.72,9.19,69.67,0.64,54.34,58.88,55.85,49.61
3,100,0,130,1,19.91,1.55,152.02,126.34,1.99,0,8.54,8.48,2333.6,7.72,9.19,69.7,0.64,54.33,58.89,55.85,49.6
3,100,0,130,1,19.89,1.54,151.98,126.31,2,0,8.53,8.48,2333.8,7.72,9.19,69.6,0.64,54.4,58.92,55.85,49.6
3,100,0,130,1,20.07,1.56,151.98,126.28,2.01,0,8.53,8.48,2333.2,7.72,9.19,69.51,0.64,54.41,58.91,55.85,49.59
3,100,0,130,1,20.06,1.56,151.97,126.26,2.01,0,8.53,8.47,2332.8,7.72,9.19,69.62,0.64,54.42,58.94,55.86,49.6
3,100,0,130,1,20.27,1.57,152.02,126.31,2,0,8.53,8.47,2335.6,7.72,9.19,69.59,0.64,54.41,58.95,55.83,49.5
3,100,0,130,1,19.96,1.55,152.03,126.38,2,0,8.53,8.47,2335.6,7.72,9.2,69.61,0.64,54.38,58.95,55.86,49.6
3,100,2,130,1,19.91,1.54,151.32,125.76,1.9,0,8.53,8.47,2361.6,7.38,9.2,65.48,0.65,54.32,58.94,55.87,49.67
3,73,2,130,0,19.94,1.54,188.64,164.88,0.8,0,8.54,8.48,2865.6,1.12,9.2,10.86,0.74,54.24,58.61,55.82,49.59
3,73,2,130,0,19.95,1.54,151.52,124.86,1.88,0,8.54,8.48,2358,7.57,9.2,67.04,0.77,54.32,58.67,55.82,49.59
3,73,2,130,0,19.75,1.53,151.55,125.09,1.84,0,8.54,8.48,2361.8,7.45,9.21,66.46,0.71,54.25,58.76,55.81,49.67
3,73,2,130,0,20.14,1.55,158.11,125.81,1.12,0,8.54,8.48,2444.9,6.76,9.21,47.63,0.73,54.24,58.54,55.73,49.5
3,73,2,130,0,19.99,1.53,157.02,125.69,1.49,0,8.54,8.48,2424.7,6.87,9.2,50.29,0.75,54.24,58.41,55.71,49.51
3,73,2,130,0,19.86,1.53,151.32,125.47,1.88,0,8.54,8.48,2355.6,7.35,9.2,65.33,0.67,54.33,58.55,55.69,49.52
3,73,2,130,0,20,1.54,151.6,125.61,1.88,0,8.54,8.48,2359.2,7.35,9.2,65.28,0.66,54.32,58.71,55.82,49.6
3,73,2,130,0,19.92,1.54,151.35,125.56,1.89,0,8.53,8.48,2355.8,7.34,9.19,65.26,0.65,54.32,58.79,55.82,49.61
3,73,2,130,0,19.73,1.52,151.36,125.58,1.89,0,8.54,8.48,2353.2,7.35,9.2,65.36,0.65,54.25,58.79,55.82,49.68
3,73,2,130,0,20.07,1.54,151.09,125.41,1.89,0,8.54,8.48,2349,7.35,9.2,65.25,0.66,54.25,58.77,55.81,49.59
3,80,2,130,0,20.02,1.54,151.08,125.35,1.88,0,8.54,8.48,2349.8,7.35,9.2,65.19,0.66,54.26,58.76,55.82,49.6
3,80,2,130,0,19.88,1.53,151.06,125.37,1.89,0,8.54,8.48,2351.8,7.35,9.2,65.12,0.66,54.26,58.75,55.72,49.59
3,80,2,130,0,19.81,1.52,151.12,125.41,1.89,0,8.54,8.48,2352,7.35,9.2,65.26,0.65,54.25,58.75,55.7,49.6
3,80,2,130,0,19.83,1.52,151.03,125.36,1.88,0,8.54,8.48,2347.8,7.35,9.2,65.17,0.66,54.26,58.75,55.73,49.6
3,80,2,130,0,19.97,1.53,151,125.35,1.88,0,8.53,8.47,2349.8,7.35,9.2,65.23,0.65,54.26,58.72,55.75,49.6
3,80,2,130,0,19.99,1.53,150.97,125.38,1.89,0,8.53,8.47,2347.8,7.35,9.2,65.19,0.66,54.26,58.76,55.74,49.57
3,80,2,130,0,19.64,1.5,151.04,125.41,1.89,0,8.53,8.47,2349.6,7.35,9.2,65.24,0.67,54.26,58.76,55.69,49.67
3,80,2,130,0,19.94,1.53,151.06,125.43,1.88,0,8.54,8.48,2350,7.35,9.21,65.24,0.66,54.26,58.76,55.72,49.52
3,80,2,130,0,20.09,1.54,150.98,125.36,1.89,0,8.53,8.48,2350,7.36,9.2,65.18,0.66,54.25,58.77,55.73,49.52
3,80,2,130,0,19.92,1.53,151,125.36,1.88,0,8.53,8.47,2349.4,7.35,9.2,65.25,0.66,54.25,58.77,55.73,49.59
3,90,2,130,0,20.01,1.53,151,125.4,1.88,0,8.53,8.47,2349.6,7.36,9.2,65.4,0.66,54.26,58.77,55.73,49.58
3,90,2,130,0,20.23,1.55,151,125.43,1.89,0,8.53,8.47,2347.6,7.35,9.2,65.38,0.66,54.25,58.75,55.73,49.48
3,90,2,130,0,20.16,1.55,150.94,125.34,1.89,0,8.53,8.47,2346.8,7.35,9.2,65.41,0.66,54.26,58.74,55.71,49.48
3,90,2,130,0,20.08,1.54,150.98,125.37,1.89,0,8.53,8.47,2349.8,7.35,9.2,65.32,0.65,54.25,58.76,55.73,49.52
3,90,2,130,0,20.12,1.54,151.02,125.39,1.89,0,8.53,8.47,2349.6,7.35,9.2,65.32,0.66,54.25,58.74,55.74,49.52
3,90,2,130,0,20.25,1.56,151.02,125.42,1.88,0,8.53,8.47,2347.8,7.36,9.2,65.42,0.65,54.25,58.72,55.73,49.47
3,90,2,130,0,20.09,1.54,151.04,125.41,1.88,0,8.53,8.47,2348.8,7.35,9.2,65.41,0.66,54.29,58.75,55.71,49.47
3,90,2,130,0,20,1.54,151.06,125.43,1.88,0,8.53,8.47,2347.6,7.35,9.2,65.43,0.66,54.34,58.78,55.73,49.53
3,90,2,130,0,19.93,1.53,151.01,125.41,1.88,0,8.53,8.47,2346,7.36,9.2,65.42,0.66,54.29,58.8,55.73,49.6
3,90,2,130,0,19.85,1.53,150.95,125.4,1.87,0,8.53,8.47,2347.4,7.35,9.2,65.35,0.65,54.27,58.8,55.74,49.6
3,100,2,130,0,19.84,1.52,151,125.42,1.89,0,8.53,8.47,2347.6,7.35,9.2,65.26,0.66,54.33,58.81,55.75,49.67
3,100,2,130,0,20.02,1.52,151.06,125.44,1.88,0,8.53,8.47,2348,7.35,9.2,65.41,0.66,54.34,58.79,55.78,49.67
3,100,2,130,0,20.18,1.54,151.02,125.34,1.89,0,8.53,8.47,2347.8,7.35,9.2,65.33,0.66,54.34,58.8,55.76,49.6
3,100,2,130,0,20.15,1.54,151.09,125.47,1.88,0,8.53,8.47,2349.6,7.34,9.2,65.31,0.66,54.35,58.81,55.75,49.58
3,100,2,130,0,20.11,1.54,151.09,125.45,1.88,0,8.53,8.47,2345.6,7.34,9.2,65.24,0.66,54.38,58.83,55.82,49.61
3,100,2,130,0,19.97,1.53,151.08,125.46,1.88,0,8.53,8.47,2346.8,7.35,9.2,65.34,0.65,54.37,58.86,55.76,49.59
3,100,2,130,0,19.92,1.53,188.61,164.75,0.8,0,8.52,8.46,2849.8,1.12,9.19,10.83,0.74,54.35,58.55,55.84,49.67
3,100,2,130,0,19.92,1.53,151.19,124.92,1.9,0,8.52,8.46,2345.8,7.36,9.18,65.62,0.74,54.49,58.74,55.91,49.74
3,100,2,130,0,19.78,1.53,151.35,125.3,1.9,0,8.52,8.46,2349.8,7.34,9.19,65.19,0.66,54.49,58.86,55.99,49.83
3,100,2,130,0,20.02,1.54,151.28,125.32,1.89,0,8.52,8.46,2349.8,7.34,9.19,65.32,0.65,54.5,58.88,55.92,49.71
3,100,1,130,1,20.1,1.55,151.51,125.69,1.94,0,8.51,8.46,2338,7.45,9.19,66.67,0.66,54.47,58.9,55.99,49.7
3,73,1,130,0,19.97,1.54,151.34,125.63,1.94,0,8.51,8.45,2335.4,7.45,9.19,66.62,0.65,54.46,58.92,55.99,49.75
3,73,1,130,0,20.02,1.54,151.57,125.88,1.94,0,8.52,8.46,2337.8,7.45,9.19,66.67,0.66,54.49,58.93,55.91,49.69
3,73,1,130,0,20.07,1.54,151.41,125.74,1.94,0,8.51,8.46,2335.8,7.46,9.19,66.75,0.66,54.49,58.97,55.93,49.73
3,73,1,130,0,20.11,1.55,151.4,125.71,1.94,0,8.51,8.46,2335.8,7.46,9.19,66.74,0.66,54.5,58.96,55.99,49.71
3,73,1,130,0,20.03,1.54,151.35,125.68,1.94,0,8.52,8.46,2336,7.46,9.18,66.74,0.65,54.52,58.97,55.91,49.69
3,73,1,130,0,20.02,1.54,151.28,125.61,1.94,0,8.52,8.46,2337.8,7.46,9.19,66.64,0.66,54.49,58.96,55.92,49.71
3,73,1,130,0,20.06,1.54,151.27,125.59,1.94,0,8.52,8.46,2337.8,7.46,9.19,66.66,0.66,54.5,58.96,55.92,49.68
3,73,1,130,0,20.03,1.54,151.24,125.59,1.94,0,8.52,8.47,2337,7.47,9.19,66.61,0.66,54.55,58.96,55.89,49.68
3,73,1,130,0,20.11,1.54,151.28,125.61,1.94,0,8.52,8.46,2337.8,7.46,9.19,66.62,0.65,54.5,58.95,55.92,49.68
3,73,1,130,0,20.08,1.55,151.25,125.58,1.94,0,8.52,8.46,2337.6,7.46,9.19,66.61,0.66,54.49,58.9,55.91,49.69
3,80,1,130,0,19.94,1.54,151.23,125.58,1.94,0,8.52,8.46,2335.4,7.47,9.2,66.73,0.66,54.49,58.93,55.9,49.68
3,80,1,130,0,19.93,1.53,151.25,125.61,1.94,0,8.52,8.46,2334.6,7.46,9.19,66.66,0.66,54.49,58.94,55.86,49.67
3,80,1,130,0,20.02,1.54,151.28,125.61,1.94,0,8.52,8.46,2335.6,7.46,9.19,66.66,0.66,54.5,58.92,55.9,49.7
3,80,1,130,0,19.99,1.53,151.25,125.62,1.94,0,8.52,8.46,2335.8,7.47,9.19,66.74,0.66,54.5,58.95,55.9,49.7
3,80,1,130,0,19.97,1.54,151.27,125.6,1.94,0,8.52,8.46,2336,7.47,9.19,66.64,0.66,54.49,58.93,55.89,49.67
3,80,1,130,0,20.09,1.54,151.25,125.63,1.94,0,8.52,8.46,2335.8,7.47,9.19,66.72,0.66,54.48,58.9,55.9,49.66
3,80,1,130,0,20.11,1.55,151.21,125.57,1.94,0,8.52,8.46,2337.6,7.47,9.19,66.64,0.66,54.48,58.9,55.88,49.67
3,80,1,130,0,19.99,1.54,151.27,125.63,1.94,0,8.52,8.46,2339.8,7.47,9.19,66.73,0.65,54.51,58.89,55.88,49.68
3,80,1,130,0,19.98,1.54,151.24,125.63,1.94,0,8.52,8.46,2334,7.47,9.19,66.72,0.65,54.5,58.92,55.87,49.68
3,80,1,130,0,19.96,1.53,151.3,125.69,1.94,0,8.52,8.46,2335.6,7.47,9.19,66.83,0.66,54.48,58.91,55.87,49.68
3,90,1,130,0,20.06,1.54,151.31,125.68,1.94,0,8.52,8.46,2335.8,7.47,9.19,66.84,0.66,54.46,58.9,55.91,49.68
3,90,1,130,0,20.11,1.54,151.34,125.7,1.94,0,8.52,8.47,2337.4,7.46,9.2,66.85,0.64,54.49,58.92,55.85,49.61
3,90,1,130,0,20.17,1.55,151.34,125.73,1.94,0,8.52,8.46,2336,7.47,9.19,66.87,0.65,54.5,58.94,55.85,49.6
3,90,1,130,0,20.03,1.54,151.36,125.73,1.94,0,8.52,8.46,2339.8,7.47,9.19,66.78,0.65,54.46,58.95,55.91,49.68
3,90,1,130,0,19.97,1.53,151.38,125.77,1.94,0,8.52,8.46,2339.6,7.46,9.19,66.79,0.65,54.44,58.92,55.9,49.71
3,90,1,130,0,19.91,1.53,151.33,125.69,1.94,0,8.52,8.46,2337.8,7.46,9.2,66.77,0.66,54.49,58.94,55.9,49.7
3,90,1,130,0,19.91,1.53,151.33,125.68,1.94,0,8.52,8.46,2338,7.46,9.2,66.75,0.66,54.49,58.96,55.86,49.71
3,90,1,130,0,19.95,1.53,151.31,125.7,1.94,0,8.52,8.46,2337.8,7.46,9.19,66.76,0.65,54.49,58.98,55.88,49.71
3,90,1,130,0,20.04,1.54,151.32,125.7,1.94,0,8.52,8.46,2337.8,7.46,9.19,66.73,0.65,54.49,58.96,55.9,49.71
3,90,1,130,0,20.24,1.55,151.31,125.71,1.94,0,8.51,8.46,2337.6,7.46,9.19,66.75,0.66,54.49,58.97,55.86,49.67
3,100,1,130,0,20.2,1.54,151.32,125.7,1.94,0,8.52,8.46,2339.6,7.46,9.19,66.66,0.65,54.5,58.97,55.85,49.62
3,100,1,130,0,19.95,1.52,151.31,125.73,1.92,0,8.52,8.46,2339.8,7.45,9.19,66.56,0.65,54.48,58.97,55.87,49.72
3,100,1,130,0,20.02,1.53,151.32,125.73,1.94,0,8.51,8.46,2338.2,7.46,9.19,66.68,0.65,54.49,58.98,55.86,49.69
3,100,1,130,0,20.1,1.54,151.32,125.7,1.94,0,8.51,8.45,2338,7.46,9.19,66.73,0.65,54.46,58.97,55.91,49.71
3,100,1,130,0,20.04,1.53,151.32,125.71,1.94,0,8.51,8.46,2337.8,7.46,9.19,66.6,0.65,54.5,59,55.86,49.69
3,100,1,130,0,20.16,1.54,151.31,125.69,1.94,0,8.51,8.46,2337.8,7.46,9.19,66.65,0.64,54.48,58.98,55.91,49.7
3,100,1,130,0,20.1,1.53,151.34,125.73,1.94,0,8.51,8.46,2338,7.46,9.19,66.8,0.65,54.48,58.99,55.88,49.68
3,100,1,130,0,20.17,1.54,151.34,125.74,1.94,0,8.51,8.46,2338.6,7.46,9.19,66.67,0.66,54.5,59,55.91,49.68
3,100,1,130,0,20.22,1.54,151.33,125.7,1.94,0,8.51,8.45,2336,7.47,9.19,66.85,0.74,54.48,58.99,55.92,49.71
3,100,1,130,0,20.71,1.59,151.3,125.7,1.94,0,8.51,8.45,2335.6,7.46,9.18,66.83,0.65,54.48,58.99,55.92,49.51
3,100,0,130,1,20.05,1.53,151.81,126.04,2.01,0,8.51,8.46,2329,7.73,9.19,69.63,0.66,54.49,59.05,55.91,49.72
3,73,0,130,0,20.2,1.55,151.78,126.06,2.01,0,8.51,8.46,2328,7.73,9.19,69.49,0.65,54.49,59.07,55.95,49.71
3,73,0,130,0,20.36,1.56,151.77,126.02,2.01,0,8.51,8.45,2327.6,7.72,9.18,69.52,0.65,54.59,59.13,55.93,49.68
3,73,0,130,0,20.39,1.56,151.78,126.02,2.01,0,8.5,8.45,2325.8,7.72,9.18,69.62,0.65,54.65,59.14,56.07,49.74
3,73,0,130,0,20.23,1.55,151.77,125.99,2.02,0,8.5,8.44,2325.6,7.72,9.18,69.61,0.65,54.66,59.15,56.07,49.82
3,73,0,130,0,20.16,1.54,151.77,126,2.02,0,8.49,8.44,2325.6,7.72,9.17,69.6,0.66,54.74,59.22,56.1,49.85
3,73,0,130,0,20.26,1.55,151.76,126.04,2,0,8.49,8.43,2324.4,7.72,9.16,69.59,0.65,54.74,59.24,56.12,49.87
3,73,0,130,0,20.61,1.57,151.77,126.01,2.02,0,8.49,8.43,2323.8,7.72,9.16,69.62,0.65,54.8,59.3,56.12,49.74
3,73,0,130,0,20.45,1.56,151.75,125.99,2.01,0,8.49,8.43,2323.8,7.72,9.16,69.5,0.65,54.83,59.35,56.17,49.85
3,73,0,130,0,20.62,1.58,151.73,125.99,2.01,0,8.49,8.43,2326.8,7.72,9.16,69.46,0.65,54.83,59.38,56.25,49.83
3,73,0,130,0,20.53,1.58,151.71,126,2.02,0,8.49,8.43,2329,7.72,9.16,69.36,0.64,54.89,59.4,56.25,49.92
3,80,0,130,0,20.57,1.58,151.75,126.02,2.01,0,8.49,8.43,2329.6,7.72,9.16,69.31,0.64,54.87,59.39,56.33,49.93
3,80,0,130,0,20.35,1.56,151.73,126.02,2.01,0,8.49,8.43,2325.8,7.72,9.16,69.45,0.64,54.9,59.41,56.33,49.98
3,80,0,130,0,20.54,1.58,151.7,125.99,2.01,0,8.49,8.43,2324,7.72,9.15,69.43,0.64,54.91,59.42,56.33,49.92
3,80,0,130,0,20.45,1.58,151.73,126.05,2.01,0,8.48,8.43,2326,7.72,9.15,69.48,0.64,54.9,59.46,56.33,50
3,80,0,130,0,20.55,1.58,151.69,126,2.01,0,8.48,8.43,2325.8,7.72,9.14,69.36,0.64,54.93,59.48,56.41,50
3,80,0,130,0,20.35,1.56,151.73,126.02,2.01,0,8.48,8.43,2323.8,7.72,9.15,69.5,0.64,54.94,59.49,56.41,50.08
3,80,0,130,0,20.4,1.57,151.69,125.99,2.01,0,8.48,8.43,2321.6,7.71,9.14,69.57,0.64,54.99,59.55,56.42,50.08
3,80,0,130,0,20.68,1.59,151.71,125.97,2.01,0,8.48,8.42,2319.8,7.71,9.14,69.48,0.64,55.07,59.57,56.43,50
3,80,0,130,0,20.56,1.58,151.68,125.96,2.01,0,8.48,8.42,2323.6,7.71,9.14,69.45,0.64,54.99,59.57,56.43,50.08
3,80,0,130,0,20.42,1.57,151.66,125.97,2.01,0,8.47,8.41,2321.6,7.71,9.14,69.45,0.64,55.09,59.63,56.43,50.1
3,90,0,130,0,20.37,1.56,151.68,125.98,2.02,0,8.47,8.42,2323.6,7.71,9.14,69.57,0.64,55.09,59.64,56.43,50.1
3,90,0,130,0,20.63,1.58,151.67,125.98,2.02,0,8.47,8.42,2321.8,7.72,9.14,69.64,0.64,55.09,59.65,56.5,50.08
3,90,0,130,0,20.75,1.59,151.68,125.99,2.01,0,8.47,8.42,2323,7.72,9.14,69.53,0.64,55.09,59.66,56.5,50.06
3,90,0,130,0,20.55,1.58,151.69,125.99,2.02,0,8.48,8.42,2322.1,7.72,9.13,69.47,0.64,55.1,59.66,56.53,50.14
3,90,0,130,0,20.54,1.58,151.73,126.02,2.01,0,8.48,8.42,2325.6,7.72,9.14,69.45,0.63,55.13,59.66,56.58,50.16
3,90,0,130,0,20.7,1.6,151.71,125.98,2.01,0,8.48,8.42,2325.1,7.72,9.14,69.41,0.64,55.09,59.66,56.51,50.08
3,90,0,130,0,21.02,1.63,151.75,125.99,2.02,0,8.48,8.42,2326,7.72,9.14,69.47,0.63,55.09,59.66,56.55,49.93
3,90,0,130,0,20.48,1.6,151.78,126.05,2.01,0,8.48,8.43,2327.8,7.72,9.14,69.62,0.64,55.08,59.66,56.52,50.08
3,90,0,130,0,19.16,1.51,151.73,125.99,2.01,0,8.48,8.43,2325.9,7.72,9.14,69.6,0.62,55.08,59.66,56.51,50.41
3,90,0,130,0,20.19,1.59,151.77,126.04,2.02,0,8.48,8.43,2326,7.72,9.15,69.51,0.64,55.06,59.65,56.44,50.08
3,100,0,130,0,20.36,1.6,151.81,126.07,2.02,0,8.49,8.43,2327.6,7.72,9.15,69.62,0.64,54.98,59.64,56.5,49.92
3,100,0,130,0,20.47,1.61,151.81,126.05,2.02,0,8.49,8.43,2326,7.72,9.15,69.67,0.64,54.95,59.6,56.42,49.91
3,100,0,130,0,20.42,1.61,151.79,126.07,2.02,0,8.49,8.44,2324.4,7.72,9.15,69.79,0.64,54.9,59.55,56.34,49.83
3,100,0,130,0,20.62,1.63,151.81,126.02,2.02,0,8.49,8.44,2325.8,7.72,9.15,69.75,0.64,54.9,59.56,56.34,49.76
3,100,0,130,0,20.74,1.63,151.83,126.05,2.01,0,8.49,8.44,2327.8,7.72,9.15,69.44,0.63,54.87,59.49,56.33,49.71
3,100,0,130,0,20.61,1.62,151.79,125.98,2.01,0,8.5,8.44,2327.8,7.72,9.16,69.51,0.63,54.82,59.47,56.34,49.72
3,100,0,130,0,20.57,1.62,151.83,126.05,2.02,0,8.5,8.45,2329.4,7.72,9.16,69.43,0.64,54.81,59.43,56.33,49.73
3,100,0,130,0,20.58,1.62,151.81,126.06,2.01,0,8.5,8.44,2329.6,7.72,9.16,69.51,0.63,54.82,59.42,56.25,49.68
3,100,0,130,0,20.78,1.63,151.84,126.08,2.02,0,8.5,8.45,2330.6,7.72,9.17,69.49,0.63,54.73,59.41,56.26,49.67
3,100,0,130,0,20.7,1.62,151.83,126.07,2.01,0,8.5,8.45,2331.2,7.72,9.17,69.49,0.62,54.72,59.4,56.25,49.61
3,100,0,115,1,20.36,1.6,151.71,125.58,2.03,0,8.51,8.45,2335.8,7.72,9.18,69.54,0.64,54.65,59.33,56.18,49.72
3,100,0,115,1,20.54,1.61,151.73,125.7,2.02,0,8.52,8.46,2335.8,7.7,9.19,69.22,0.64,54.65,59.28,56.11,49.6
3,100,0,115,1,20.82,1.64,151.71,125.57,2.03,0,8.51,8.46,2329.8,7.71,9.18,69.32,0.63,54.62,59.23,56.08,49.47
3,100,0,115,1,20.21,1.59,151.75,125.66,2.02,0,8.52,8.46,2329.8,7.7,9.18,69.32,0.63,54.58,59.2,56.08,49.67
3,100,0,115,1,20.7,1.62,151.73,125.57,2.02,0,8.52,8.46,2330.6,7.7,9.19,69.28,0.63,54.5,59.15,56.01,49.5
3,100,0,115,1,20.55,1.6,151.77,125.68,2.02,0,8.52,8.46,2331.4,7.71,9.19,69.33,0.64,54.5,59.15,56.07,49.47
3,100,0,115,1,20.53,1.61,151.77,125.6,2.02,0,8.52,8.46,2329.2,7.71,9.19,69.4,0.63,54.48,59.14,55.99,49.48
3,100,0,115,1,20.57,1.61,151.76,125.59,2.02,0,8.52,8.46,2330.2,7.71,9.19,69.48,0.63,54.5,59.13,55.98,49.45
3,100,0,115,1,20.51,1.6,151.75,125.57,2.02,0,8.52,8.46,2330.8,7.71,9.19,69.42,0.64,54.48,59.13,55.93,49.48
3,100,0,115,1,20.91,1.63,151.77,125.52,2.02,0,8.52,8.46,2331.6,7.71,9.18,69.34,0.64,54.46,59.12,55.91,49.35
3,100,2,115,1,20.64,1.61,188.66,133.22,0.85,0,8.52,8.46,2863.2,1.1,9.19,10.62,0.75,54.32,58.73,55.91,49.45
3,73,2,115,0,20.62,1.61,151.03,125.14,1.92,1.89,8.53,8.47,2353.6,7.34,9.2,65.25,0.67,54.41,58.81,55.74,49.28
3,73,2,115,0,20.21,1.58,188.6,133.12,0.85,0,8.53,8.47,2861.8,1.1,9.19,10.59,0.73,54.24,58.51,55.82,49.48
3,73,2,115,0,20.13,1.57,188.58,132.81,0.84,0,8.52,8.47,2859.8,1.1,9.19,10.64,0.78,54.25,58.31,55.82,49.45
3,73,2,115,0,20.21,1.58,188.56,132.98,0.84,0,8.52,8.46,2855.6,1.1,9.19,10.67,0.78,54.32,58.16,55.84,49.47
3,73,2,115,0,20.3,1.59,188.56,132.68,0.88,0,8.51,8.45,2853.8,1.1,9.18,10.63,0.78,54.33,58.12,55.91,49.48
3,73,2,115,0,19.7,1.55,188.56,132.74,0.84,0,8.51,8.45,2854,1.11,9.18,10.72,0.79,54.41,58.09,56,49.73
3,73,2,115,0,19.93,1.56,151.06,125.34,1.91,1.49,8.51,8.45,2349.4,7.32,9.18,65.18,0.68,54.61,58.53,56.08,49.76
3,73,2,115,0,20.16,1.58,188.58,132.86,0.84,0,8.5,8.44,2857.8,1.11,9.17,10.68,0.76,54.47,58.42,56.16,49.75
3,73,2,115,0,20.14,1.58,188.56,132.86,0.84,0.96,8.5,8.44,2856.4,1.11,9.17,10.72,0.78,54.56,58.32,56.16,49.8
3,73,2,115,0,19.99,1.56,188.56,132.94,0.85,0,8.5,8.44,2855.8,1.11,9.17,10.71,0.79,54.64,58.3,56.25,49.91
3,80,2,115,0,20.25,1.59,188.5,132.58,0.85,0,8.49,8.44,2854.2,1.13,9.16,10.94,0.78,54.73,58.3,56.33,49.92
3,80,2,115,0,20.23,1.58,188.48,132.78,0.85,0,8.49,8.43,2854,1.12,9.16,10.76,0.79,54.84,58.31,56.49,50.08
3,80,2,115,0,20.14,1.58,188.48,132.95,0.86,0,8.49,8.43,2853.8,1.11,9.15,10.76,0.79,54.9,58.35,56.55,50.13
3,80,2,115,0,20.36,1.59,188.45,132.59,0.85,0,8.5,8.45,2854,1.13,9.12,10.94,0.79,55.06,58.44,56.59,50.12
3,80,2,115,0,20.39,1.59,188.48,132.91,0.84,0,8.51,8.45,2850,1.12,9.11,10.86,0.78,55.16,58.5,56.75,50.25
3,80,2,115,0,20.36,1.59,188.47,132.52,0.84,0,8.5,8.45,2850,1.13,9.1,10.95,0.78,55.28,58.55,56.82,50.36
3,80,2,115,0,20.44,1.6,188.47,132.6,0.83,0,8.49,8.44,2851.6,1.13,9.09,10.92,0.78,55.32,58.65,56.97,50.41
